Date,step,DRL_Agent,Mean_Reversion
2020-10-22,0,1.0,1.0
2020-10-23,1,0.996355581626641,1.0
2020-10-26,2,0.9969003511343543,1.0
2020-10-27,3,0.9934091750262827,1.0
2020-10-28,4,0.9933252916680285,1.0
2020-10-29,5,0.9933052916680285,1.0
2020-10-30,6,0.9960530786679298,1.0
2020-11-02,7,0.9938678518093615,1.0
2020-11-03,8,0.9932974223573178,1.0
2020-11-04,9,0.9935837783498702,1.0
2020-11-05,10,0.9935637783498702,1.0
2020-11-06,11,0.9908735502200068,1.0
2020-11-09,12,0.992028258501353,1.0
2020-11-10,13,0.9906851755068214,1.0
2020-11-11,14,0.9892331395189308,1.0
2020-11-12,15,0.9890531571925951,1.0
2020-11-13,16,0.9892612959071917,1.0
2020-11-16,17,0.9897313316341376,1.0
2020-11-17,18,0.9887126260959997,1.0
2020-11-18,19,0.9898771188664741,1.0
2020-11-19,20,0.9898571188664741,1.0
2020-11-20,21,0.9909091453559308,1.0
2020-11-23,22,0.9931532181804382,1.0
2020-11-24,23,0.991370293886475,1.0
2020-11-25,24,0.9910581741928727,1.0
2020-11-26,25,0.9914628185636447,1.0
2020-11-27,26,0.9922472914265587,1.0
2020-11-30,27,0.9922272914265586,1.0
2020-12-01,28,0.9925680870381043,1.0
2020-12-02,29,0.9921231364886415,1.0
2020-12-03,30,0.9930892884984216,1.0
2020-12-04,31,0.9888387108486353,1.0
2020-12-07,32,0.9894645059246022,1.0
2020-12-08,33,0.9922146791268337,1.0
2020-12-09,34,0.9921946791268337,1.0
2020-12-10,35,0.9946295983437613,1.0
2020-12-11,36,0.9932844191916191,1.0
2020-12-14,37,0.9954045389692636,1.0
2020-12-15,38,0.9953845389692636,1.0
2020-12-16,39,0.9950186115558024,1.0
2020-12-17,40,0.998180410315253,1.0
2020-12-18,41,0.9950378927150006,1.0
2020-12-21,42,0.9953380217290743,0.99998
2020-12-22,43,0.9947142581815676,1.0017147833768423
2020-12-23,44,0.9958972956692234,1.0017147833768423
2020-12-24,45,0.9958772956692233,1.0017147833768423
2020-12-28,46,0.996506763569547,1.0017147833768423
2020-12-29,47,0.9985876353870817,1.0017147833768423
2020-12-30,48,0.996163809422721,1.0017147833768423
2020-12-31,49,0.996143809422721,1.0017147833768423
2021-01-04,50,0.9971230078016106,1.0017147833768423
2021-01-05,51,0.9928964326082592,1.0016947833768424
2021-01-06,52,0.9921708192616826,1.0023111627402976
2021-01-07,53,0.9946635012067319,1.0023111627402976
2021-01-08,54,0.9918237883395022,1.0022911627402977
2021-01-11,55,0.9923478777118637,1.0047260819572255
2021-01-12,56,0.9917398669375999,1.0047260819572255
2021-01-13,57,0.9910223137515887,1.0047260819572255
2021-01-14,58,0.9918712871739183,1.0047260819572255
2021-01-15,59,0.9918512871739182,1.0047260819572255
2021-01-18,60,0.9909180666062718,1.0047260819572255
2021-01-19,61,0.9908362913483181,1.0047260819572255
2021-01-20,62,0.9910478136594753,1.0047260819572255
2021-01-21,63,0.9890850795129124,1.0047260819572255
2021-01-22,64,0.9903992256272747,1.0047260819572255
2021-01-25,65,0.9903792256272747,1.0047260819572255
2021-01-26,66,0.9905290009762882,1.0047260819572255
2021-01-27,67,0.9897456094760835,1.0047260819572255
2021-01-28,68,0.98929340879733,1.0047260819572255
2021-01-29,69,0.98927340879733,1.0047260819572255
2021-02-01,70,0.9912419180327113,1.0047260819572255
2021-02-02,71,0.9920998458705076,1.0047260819572255
2021-02-03,72,0.9921484823879126,1.0047260819572255
2021-02-04,73,0.9885338031715984,1.0047260819572255
2021-02-05,74,0.9887917338416748,1.0047260819572255
2021-02-08,75,0.9897064613603497,1.0047260819572255
2021-02-09,76,0.9870749663970548,1.0047260819572255
2021-02-10,77,0.987232910994765,1.0047260819572255
2021-02-11,78,0.9872129109947649,1.0047260819572255
2021-02-12,79,0.9888387652094189,1.0047260819572255
2021-02-15,80,0.9889621694294619,1.0047260819572255
2021-02-16,81,0.9905597569797231,1.0047260819572255
2021-02-17,82,0.9884264263096043,1.0047260819572255
2021-02-18,83,0.9913715770219117,1.0047260819572255
2021-02-19,84,0.9913515770219117,1.0047260819572255
2021-02-22,85,0.9929991451220122,1.0047260819572255
2021-02-23,86,0.993825173083107,1.0047260819572255
2021-02-24,87,0.9929711969370897,1.0047260819572255
2021-02-25,88,0.992703617347339,1.0047260819572255
2021-02-26,89,0.992683617347339,1.0047260819572255
2021-03-01,90,0.9942092800004982,1.0047060819572255
2021-03-02,91,0.9926594124907654,1.0037612833658447
2021-03-03,92,0.99285261145081,1.0037612833658447
2021-03-04,93,0.99283261145081,1.0037412833658448
2021-03-05,94,0.99283261145081,1.0040046457465506
2021-03-08,95,0.993062202368437,1.0040046457465506
2021-03-09,96,0.9913504995565017,1.0040046457465506
2021-03-10,97,0.9908461117221325,1.0040046457465506
2021-03-11,98,0.9932339332527946,1.0040046457465506
2021-03-12,99,0.9908370629172824,1.0040046457465506
2021-03-15,100,0.9923754031160323,1.0040046457465506
2021-03-16,101,0.9925238292472232,1.0040046457465506
2021-03-17,102,0.9925038292472231,1.0040046457465506
2021-03-18,103,0.9944755162797465,1.0039846457465507
2021-03-19,104,0.9951650714528422,1.0056605802467857
2021-03-22,105,0.9936567474449576,1.0056605802467857
2021-03-23,106,0.9936367474449576,1.0056605802467857
2021-03-24,107,0.9944756089870876,1.0056605802467857
2021-03-25,108,0.9958037211167025,1.0056605802467857
2021-03-26,109,0.9931876593907399,1.0056605802467857
2021-03-29,110,0.9939448892544659,1.0056605802467857
2021-03-30,111,0.9939248892544659,1.0056605802467857
2021-03-31,112,0.9930030302725681,1.0056605802467857
2021-04-01,113,0.9950482283703479,1.0056605802467857
2021-04-05,114,0.9940168788572131,1.0056605802467857
2021-04-06,115,0.9939968788572131,1.0056605802467857
2021-04-07,116,0.9922804738064203,1.0056605802467857
2021-04-08,117,0.9950072005692091,1.0056605802467857
2021-04-09,118,0.9925566518477672,1.0056605802467857
2021-04-12,119,0.9944346557620343,1.0056605802467857
2021-04-13,120,0.9918657141820758,1.0056605802467857
2021-04-14,121,0.9926688452465667,1.0056605802467857
2021-04-15,122,0.994018726395492,1.0056605802467857
2021-04-16,123,0.993998726395492,1.0056605802467857
2021-04-19,124,0.9916024120165594,1.0056605802467857
2021-04-20,125,0.9935750311054233,1.0056605802467857
2021-04-21,126,0.9938563971886807,1.0056605802467857
2021-04-22,127,0.9939539749674768,1.0056605802467857
2021-04-23,128,0.9939339749674769,1.0056605802467857
2021-04-26,129,0.993640522669759,1.0056605802467857
2021-04-27,130,0.9930057849779017,1.0056605802467857
