Year,Return,Volatility,Sharpe,Max_Drawdown
2020,-0.007003351012065395,0.0267970270068298,-1.3083213499694246,-0.008333806927752593
2021,0.0075629758406108305,0.022969312418718045,0.33064865030399965,-0.008928081891597649
2022,-0.01680041180376779,0.01785988239282711,-0.9176385803354289,-0.020494102522212485
2023,0.004232115375430112,0.019637105327354937,0.23752890880628016,-0.009753427145929092
2024,0.015385815658957247,0.01862162223229419,0.8071079242510143,-0.008193085985469618
2025,0.02861044528539236,0.01972902591110662,1.4628087918689945,-0.010968634530203738
