Date,step,DRL_Agent,Mean_Reversion
2020-10-22,0,1.0,1.0
2020-10-23,1,0.996325581626641,1.0
2020-10-26,2,0.9968703511343543,1.0
2020-10-27,3,0.9933791750262827,1.0
2020-10-28,4,0.9932952916680285,1.0
2020-10-29,5,0.9932452916680286,1.0
2020-10-30,6,0.9959630786679299,1.0
2020-11-02,7,0.9937778518093616,1.0
2020-11-03,8,0.9932074223573178,1.0
2020-11-04,9,0.9934937783498703,1.0
2020-11-05,10,0.9934437783498702,1.0
2020-11-06,11,0.9907235502200068,1.0
2020-11-09,12,0.991878258501353,1.0
2020-11-10,13,0.9905351755068215,1.0
2020-11-11,14,0.9890831395189308,1.0
2020-11-12,15,0.9889031571925951,1.0
2020-11-13,16,0.9891112959071917,1.0
2020-11-16,17,0.9895813316341376,1.0
2020-11-17,18,0.9885626260959998,1.0
2020-11-18,19,0.9897271188664741,1.0
2020-11-19,20,0.9896771188664741,1.0
2020-11-20,21,0.9906991453559308,1.0
2020-11-23,22,0.9929432181804383,1.0
2020-11-24,23,0.9911602938864751,1.0
2020-11-25,24,0.9908481741928727,1.0
2020-11-26,25,0.9912528185636448,1.0
2020-11-27,26,0.9920372914265587,1.0
2020-11-30,27,0.9919872914265587,1.0
2020-12-01,28,0.9922980870381044,1.0
2020-12-02,29,0.9918531364886416,1.0
2020-12-03,30,0.9928192884984217,1.0
2020-12-04,31,0.9885687108486354,1.0
2020-12-07,32,0.9891945059246023,1.0
2020-12-08,33,0.9919446791268338,1.0
2020-12-09,34,0.9918946791268338,1.0
2020-12-10,35,0.9942995983437615,1.0
2020-12-11,36,0.9929544191916193,1.0
2020-12-14,37,0.9950745389692638,1.0
2020-12-15,38,0.9950245389692638,1.0
2020-12-16,39,0.9946286115558026,1.0
2020-12-17,40,0.9977904103152532,1.0
2020-12-18,41,0.9946478927150009,1.0
2020-12-21,42,0.9949480217290745,0.99995
2020-12-22,43,0.9943242581815678,1.0016547833768423
2020-12-23,44,0.9942742581815678,1.0016547833768423
2020-12-24,45,0.9917737394229428,1.0016547833768423
2020-12-28,46,0.992425809124789,1.0016547833768423
2020-12-29,47,0.9945236174700527,1.0016547833768423
2020-12-30,48,0.9920974506090453,1.0016547833768423
2020-12-31,49,0.9920474506090453,1.0016547833768423
2021-01-04,50,0.9929966489879349,1.0016547833768423
2021-01-05,51,0.9887700737945836,1.0016047833768422
2021-01-06,52,0.988044460448007,1.0021911627402975
2021-01-07,53,0.9905371423930562,1.0021911627402975
2021-01-08,54,0.9904871423930562,1.0021411627402974
2021-01-11,55,0.9910115984264407,1.0045460819572252
2021-01-12,56,0.9904773694359934,1.0045460819572252
2021-01-13,57,0.9898302067086439,1.0045460819572252
2021-01-14,58,0.9897802067086439,1.0045460819572252
2021-01-15,59,0.9888598010758495,1.0045460819572252
2021-01-18,60,0.9879143878568774,1.0045460819572252
2021-01-19,61,0.987830118930297,1.0045460819572252
2021-01-20,62,0.987780118930297,1.0045460819572252
2021-01-21,63,0.9858222565865852,1.0045460819572252
2021-01-22,64,0.9870843795125076,1.0045460819572252
2021-01-25,65,0.9881396989747963,1.0045460819572252
2021-01-26,66,0.988312595783297,1.0045460819572252
2021-01-27,67,0.9875290512623291,1.0045460819572252
2021-01-28,68,0.9870697058398001,1.0045460819572252
2021-01-29,69,0.9870197058398001,1.0045460819572252
2021-02-01,70,0.9889582150751816,1.0045460819572252
2021-02-02,71,0.9898161429129778,1.0045460819572252
2021-02-03,72,0.9898647794303829,1.0045460819572252
2021-02-04,73,0.9898147794303829,1.0045460819572252
2021-02-05,74,0.9900481418110886,1.0045460819572252
2021-02-08,75,0.9909419057744394,1.0045460819572252
2021-02-09,76,0.9883286336246089,1.0045460819572252
2021-02-10,77,0.9884890800108723,1.0045460819572252
2021-02-11,78,0.9874959396147387,1.0045460819572252
2021-02-12,79,0.9892301569264464,1.0045460819572252
2021-02-15,80,0.9893702634633895,1.0045460819572252
2021-02-16,81,0.991056621278803,1.0045460819572252
2021-02-17,82,0.9888387800036975,1.0045460819572252
2021-02-18,83,0.9887887800036975,1.0045460819572252
2021-02-19,84,0.9870428455034624,1.0045460819572252
2021-02-22,85,0.9887438166372154,1.0045460819572252
2021-02-23,86,0.9896882199218797,1.0045460819572252
2021-02-24,87,0.9896382199218797,1.0045460819572252
2021-02-25,88,0.9893825423410993,1.0045460819572252
2021-02-26,89,0.988016533045205,1.0045460819572252
2021-03-01,90,0.9895584848185062,1.004496081957225
2021-03-02,91,0.9895084848185062,1.0035212833658442
2021-03-03,92,0.989264031057567,1.0035212833658442
2021-03-04,93,0.9887299495346373,1.0034712833658441
2021-03-05,94,0.9885901822789801,1.0037046457465497
2021-03-08,95,0.9888235697616821,1.0037046457465497
2021-03-09,96,0.9871605924601571,1.0037046457465497
2021-03-10,97,0.9871105924601571,1.0037046457465497
2021-03-11,98,0.9894056281641644,1.0037046457465497
2021-03-12,99,0.9870541293770854,1.0037046457465497
2021-03-15,100,0.9885817993954201,1.0037046457465497
2021-03-16,101,0.9885317993954201,1.0037046457465497
2021-03-17,102,0.9850852703881725,1.0037046457465497
