Year,Return,Volatility,Sharpe,Max_Drawdown
2020,0.018450467668890358,0.025494303662970414,3.6276386466470867,-0.004299203777555564
2021,0.015867088472758306,0.021832803973548073,0.7124927353156819,-0.008369345003645981
2022,-0.002994619857231706,0.0170298505798434,-0.1634960677439641,-0.008948262065199327
2023,0.012261122073064401,0.018012016210499058,0.7253957158389653,-0.00941812686178724
2024,0.020262495256559765,0.017692611383853456,1.1120374190280513,-0.008480190386758957
2025,-0.001203805898057686,0.020331527199919732,-0.050033899707716246,-0.023071210406803325
