Date,Close,Naphtha_Close,Brent_Close,Brent_Volume,Crack_Spread,delta_crack,rolling_vol_crack,shock,shock_lag1,deviation_from_mean,zscore_crack,half_life_proxy,log_brent_volume,brent_volume_zscore_20,brent_volume_change,shock_x_volume
2000-02-02,10.192611941769997,203.37111194177,193.1785,45900.0,10.192611941769997,-0.23513505271000668,0.7452166538938224,-0.3155257579472329,0.4479124957195909,1.2019950664374957,0.9501778308278505,-0.40153465849552566,10.734242182303689,1.1359025169527945,0.1379695053923391,0.35840650261570006
2000-02-03,9.973579596939999,208.59057959694,198.617,30382.0,9.973579596939999,-0.21903234482999778,0.7471126524406294,-0.293171774273607,-0.3155257579472329,0.8335128832419976,0.700499594960674,-0.3796442345682693,10.321638520451476,-0.27396308447191536,-0.3380827886710239,-0.0803182435601015
2000-02-04,10.292209601769997,211.96370960177,201.6715,30917.0,10.292209601769997,0.31863000482999837,0.7478556369092936,0.42605816529810137,-0.293171774273607,0.9908087118959976,0.8927373442807486,-0.4087878233529317,10.339093817556279,-0.20274517865088795,0.01760911065762616,-0.0863812388390331
2000-02-07,9.741198044469996,209.99719804447,200.256,20018.0,9.741198044469996,-0.5510115573000007,0.7319864327632791,-0.7527619708637079,0.42605816529810137,0.26534148751949616,0.31259180324172886,-0.3494863069316117,9.904437101571716,-1.196497264971326,-0.35252450108354627,-0.9006776393128514
2000-02-08,9.275447874820003,205.73194787482,196.4565,29000.0,9.275447874820003,-0.4657501696499935,0.711558429747185,-0.6545494278944586,-0.7527619708637079,-0.29680304724599793,-0.4308895070689129,-0.34584027679541623,10.275085591132715,-0.3532546453698706,0.44869617344390056,-0.23122262602790866
2000-02-09,11.56044114106001,212.11444114106,200.554,32440.0,11.56044114106001,2.284993266240008,0.8615261294277704,2.652262260733854,-0.6545494278944586,1.8013389519115108,2.5871254805945156,-0.4265214827651375,10.3871783338948,-0.04665976050744306,0.11862068965517247,-0.12375392188877113
2000-02-10,12.277913480319995,217.00391348032,204.726,34468.0,12.277913480319995,0.7174723392599844,0.850014982562945,0.8440702170401475,2.652262260733854,2.3458040799409954,2.7259018733531817,-0.23953987513743383,10.44781564835612,0.09096346653425534,0.06251541307028363,0.0767795529402931
2000-02-11,10.790516724110006,218.04951672411,207.259,32911.0,10.790516724110006,-1.4873967562099892,0.9237401434581816,-1.610189565368206,0.8440702170401475,0.7461430859835065,0.9150844068768309,-0.2532479289003806,10.401592611892738,-0.21788043170282795,-0.04517233375884877,-0.3508287976258136
2000-02-14,12.877330648920008,227.13933064892,214.262,13056.0,12.877330648920008,2.086813924810002,0.9862227284223982,2.115966143863357,-1.610189565368206,2.6853371502405086,2.6038607458238947,-0.36214808739415033,9.477079667408038,-2.4450256838432014,-0.6032937315791073,-5.1735915678885664
2000-02-15,10.62230384787,212.74080384787,202.1185,32353.0,10.62230384787,-2.2550268010500076,1.1140853555471026,-2.024105935493205,2.115966143863357,0.36642136156400085,0.3608339695671469,-0.5134591916408691,10.38449293988964,-0.2119317034034228,1.4780177696078431,-0.4289722187780536
2000-02-16,10.926225703910006,214.83272570391,203.9065,28329.0,10.926225703910006,0.3039218560400059,1.1153752933562864,0.27248393892663014,-2.024105935493205,0.5957652689800064,0.5917810417509354,-0.47213836064451187,10.251676592824563,-0.6144260576676696,-0.12437795567644427,-0.1674212323724474
2000-02-17,10.090334724330006,208.78183472433,198.6915,30104.0,10.090334724330006,-0.8358909795800002,1.130905132567516,-0.7391344756663328,0.27248393892663014,-0.25398104720399495,-0.2536941896598443,-0.4738076691971231,10.312446549898548,-0.3346541573103931,0.06265664160400997,-0.24735442509317587
2000-02-18,9.957274362980002,205.29627436298,195.339,21416.0,9.957274362980002,-0.13306036135000454,1.1313771216696535,-0.11760920176425868,-0.7391344756663328,-0.3931008735874997,-0.3937879076822414,-0.4622859524748196,9.971940278170571,-1.2933695180816402,-0.2885995216582514,-0.15211215660780564
2000-02-21,10.267289323,203.445789323,193.1785,18426.0,10.267289323,0.3100149600199984,1.129723933736838,0.2744165614429204,-0.11760920176425868,-0.12307709268100098,-0.1259984869885742,-0.45785542927019995,9.821572259334861,-1.4787049994778432,-0.13961524094135225,-0.4057811413451652
2000-02-22,9.546113520090017,207.56711352009,198.021,32877.0,9.546113520090017,-0.7211758029099826,1.1286227548725618,-0.63898746805042,0.2744165614429204,-0.810231958838985,-0.814705373633903,-0.45758404407197756,10.400559020069455,0.32357957938045,0.7842722240312601,0.20676329614113362
2000-02-23,10.025366829009982,211.62236682901,201.597,34468.0,10.025366829009982,0.4792533089199651,1.1321528094961995,0.423311500591616,-0.63898746805042,-0.33677345854051843,-0.33945412519302687,-0.4666249268003859,10.44781564835612,0.5463894038968544,0.04839249323235095,0.231292918470936
2000-02-24,11.048097317469995,214.95459731747,203.9065,32288.0,11.048097317469995,1.022730488460013,1.1544257638932642,0.8859213919062869,0.423311500591616,0.6253253753174945,0.6282965616326732,-0.46070140412577865,10.382481893932408,0.2886474504726028,-0.06324706974585126,0.25571895109288934
2000-02-25,10.51814823282001,215.24414823282,204.726,29816.0,10.51814823282001,-0.529949084649985,1.1147843404069135,-0.47538260153772827,0.8859213919062869,-0.006848159971491796,-0.007753547592151984,-0.420360438230722,10.302833979636116,-0.07738185044586703,-0.07656095143706643,-0.036785985376759686
2000-02-28,11.041407004429999,215.24590700443,204.2045,21133.0,11.041407004429999,0.5232587716099886,1.0622175232250353,0.49260980471797017,-0.47538260153772827,0.46882915870149766,0.530240728002429,-0.47475433686433943,9.958638397000977,-1.100592850173952,-0.29121947947410787,-0.5421628289981847
2000-02-29,12.024339469130013,221.29483946913,209.2705,26415.0,12.024339469130013,0.9829324647000135,1.0811196178832367,0.909180112310543,0.49260980471797017,1.3719319996690107,1.458436191796236,-0.43970122229016895,10.181725166159909,-0.33540796706159126,0.24994085080206307,-0.30494625316290846
2000-03-01,13.488363586439988,229.98536358644,216.497,42114.0,13.488363586439988,1.4640241173099753,1.1210898712662192,1.3058936145747992,0.909180112310543,2.6711685347454868,2.3717001823407684,-0.3687258413836077,10.648159250749464,1.9854441734997108,0.594321408290744,2.592778868268012
2000-03-02,12.82902053041002,230.51802053041,217.689,32684.0,12.82902053041002,-0.659343056029968,1.1332809236449182,-0.5818001842750093,1.3058936145747992,1.8690534320420173,1.567047699643762,-0.39382802030810526,10.39467153604683,0.5739939791866973,-0.22391603742223487,0.33394980286356635
2000-03-03,13.759428192439998,229.73492819244,215.9755,21037.0,13.759428192439998,0.9304076620299782,1.1464571888646813,0.811550281119388,-0.5818001842750093,2.626100164538496,1.9683695767936582,-0.4088834455192187,9.95408560529922,-1.0294372416124644,-0.3563517317341819,-0.8354400828253629
2000-03-06,14.105427750019999,234.84892775002,220.7435,21034.0,14.105427750019999,0.3459995575800008,1.1341069934973453,0.3050854606426127,0.811550281119388,2.7538882368409965,1.903653738044736,-0.42984544715104256,9.95394299602462,-1.045939574358219,-0.00014260588486947334,-0.3191009568474155
2000-03-07,16.011188494560002,253.66618849456,237.655,30293.0,16.011188494560002,1.9057607445400038,1.1818048315475231,1.6125849865740025,0.3050854606426127,4.322861950394,2.5431875934173167,-0.3779477505922806,10.318704952086971,0.27373628677622075,0.44019206998193394,0.44142302633584923
2000-03-08,13.369412336250008,227.92941233625,214.56,34798.0,13.369412336250008,-2.6417761583099946,1.264895852316343,-2.088532532213551,1.6125849865740025,1.5906372323245055,0.9140200746027838,-0.5607689866224078,10.457343929717506,0.8908364261017532,0.14871422440827908,1.8605408567943644
2000-03-09,14.160530719520011,232.37103071952,218.2105,32883.0,14.160530719520011,0.7911183832700033,1.266922857732652,0.6244408427845557,-2.088532532213551,2.287624753634507,1.2584098086929605,-0.5376104321023153,10.400741496272024,0.6366999476236677,-0.055031898384964695,0.3975814518950055
2000-03-10,12.66880822601999,228.27180822602,215.603,20331.0,12.66880822601999,-1.4917224935000206,1.2672074009588572,-1.1771731135720551,0.6244408427845557,0.7019876850389881,0.38837566771319615,-0.4941803406931983,9.919951278566794,-1.0442009346759185,-0.3817169966243956,-1.2292052654673011
2000-03-13,12.110385205200004,227.3408852052,215.2305,20732.0,12.110385205200004,-0.558423020819987,1.183538626765629,-0.47182491848854535,-1.1771731135720551,0.18191193640500103,0.10132919060591518,-0.331101113275774,9.939481912759504,-1.1473189422685717,0.019723574836456592,-0.5413336664162329
2000-03-14,11.656724290059998,222.78972429006,211.133,27370.0,11.656724290059998,-0.4536609151400057,1.068966083738274,-0.4243922401257006,-0.47182491848854535,-0.3234700008445053,-0.18271278368005905,-0.3250272047830219,10.21723933772096,-0.08688883617168995,0.32018136214547566,-0.0368749478248185
2000-03-15,10.845094432829995,215.94359443283,205.0985,24348.0,10.845094432829995,-0.8116298572300025,1.0841107919310056,-0.7486595058220403,-0.4243922401257006,-1.1310432945205058,-0.637923641371522,-0.2937401524020094,10.100246059905626,-0.5229861476410627,-0.11041286079649248,-0.3915385508447306
2000-03-16,10.802708479589995,215.00720847959,204.2045,9262.0,10.802708479589995,-0.04238595324000016,1.0664418485276712,-0.039745207768305514,-0.7486595058220403,-1.2090479355235058,-0.6948644697914138,-0.2979546505624006,9.133783249254028,-2.282314159556609,-0.6195991457203878,-0.09071105046412302
2000-03-17,9.384899586289976,207.25689958629,197.872,34130.0,9.384899586289976,-1.4178088933000197,1.1147370773745817,-1.2718773864779451,-0.039745207768305514,-2.5982380899890245,-1.4598497863043782,-0.2779978959945647,10.437961341207826,0.8839826736360825,2.684949255020514,1.124317572636047
2000-03-20,8.707256040060003,196.52175604006,187.8145,37888.0,8.707256040060003,-0.677643546229973,1.1208061768248339,-0.6046036809893869,-1.2718773864779451,-3.1978799720719984,-1.6922289650018765,-0.21962759780007382,10.542416111476454,1.2381551222963938,0.11010840902431873,0.7485931445762641
2000-03-21,8.664158186219993,200.27815818622,191.614,34768.0,8.664158186219993,-0.04309785384000975,1.1105351733123754,-0.03880818409684462,-0.6046036809893869,-3.196880059218506,-1.6337360524003162,-0.2060719515821668,10.456481464162664,0.8158757146009388,-0.08234797297297303,0.03166265493237789
2000-03-22,8.03233939658,197.26233939658,189.23,36454.0,8.03233939658,-0.6318187896399934,1.110767270241909,-0.568812928575275,-0.03880818409684462,-3.7290474772369997,-1.7751837121317988,-0.239469903745626,10.503833902240531,1.0068153429251885,0.04849286700414179,0.5726895837437962
2000-03-23,9.597070112630007,199.42307011263,189.826,27837.0,9.597070112630007,1.5647307160500077,1.1456557103331222,1.365794879106466,-0.568812928575275,-2.0917654009449933,-0.9724440148931486,-0.2478363526370277,10.234157272787346,-0.05461681371088862,-0.23638009546277505,-0.0745953644794435
2000-03-24,8.909484500499985,201.9389845005,193.0295,26389.0,8.909484500499985,-0.6875856121300217,1.1495039001953244,-0.5981585673885935,1.365794879106466,-2.698917826459013,-1.2125105200926907,-0.2649824654541719,10.18074042949737,-0.21696758227403296,-0.05201709954377265,-0.12978101818280235
2000-03-27,8.930665601909993,200.24666560191,191.316,20908.0,8.930665601909993,0.02118110141000784,1.1410775724006539,0.018562367482012943,-0.5981585673885935,-2.572199654923006,-1.1169407863169574,-0.30386998744354254,9.947934967271424,-0.9113724434199534,-0.20770017810451324,-0.016917230207741222
2000-03-28,8.364734640270001,198.41423464027,190.0495,29355.0,8.364734640270001,-0.5659309616399923,1.1155916582198828,-0.5072922089343245,0.018562367482012943,-2.955150375119997,-1.2300227543372784,-0.41905350518852574,10.287252233664953,0.14288505729673628,0.4040080352018367,0.07248447633976887
2000-03-29,7.865776024589991,189.64577602459,181.78,48304.0,7.865776024589991,-0.4989586156800101,1.0473250167786927,-0.47641238672074976,-0.5072922089343245,-3.1729796127075076,-1.287942211338182,-0.41067657547674236,10.78529035395161,2.31522475818681,0.6455118378470448,1.103001752842749
2000-03-30,7.92270971393998,191.41620971394,183.4935,31027.0,7.92270971393998,0.056933689349989436,1.0459569417833383,0.054432153496296855,-0.47641238672074976,-2.870730382534017,-1.1393626376515595,-0.4059583767322058,10.342645301610762,0.3022324095851667,-0.3576722424643922,0.016451160910095453
2000-03-31,8.961477359520018,193.49797735952,184.5365,28626.0,8.961477359520018,1.0387676455800374,1.0526270405340203,0.9868335086515668,0.054432153496296855,-1.5920651953079794,-0.6498819770948517,-0.42186557113578343,10.26210560741145,-0.02533986673282638,-0.07738421374931514,-0.02500622959671817
2000-04-03,8.745755899160002,191.34525589916,182.5995,21506.0,8.745755899160002,-0.21572146036001527,1.0436268386769467,-0.20670363227382968,0.9868335086515668,-1.539803063124996,-0.6605605728756173,-0.5382525122905559,9.976133742520982,-0.8862680204962852,-0.24872493537343676,-0.18319481900471907
2000-04-04,7.39883106164001,183.59133106164,176.1925,33486.0,7.39883106164001,-1.3469248375199925,0.9348215191894838,-1.4408363473269745,-0.20670363227382968,-2.456110028998989,-1.2355210579560612,-0.3500903340212576,10.418912582797015,0.5343432332721036,0.5570538454384824,0.7699011524466634
2000-04-05,6.479633956890012,183.41713395689,176.9375,31755.0,6.479633956890012,-0.9191971047499976,0.7882378398282298,-1.1661417996488064,-1.4408363473269745,-3.030818214780986,-1.5596231572188344,-0.13718495733387745,10.365836962845004,0.34891783385619773,-0.05169324493818317,0.40688767070262966
2000-04-06,7.046488519680025,181.74898851968,174.7025,24651.0,7.046488519680025,0.566854562790013,0.7726743453197962,0.7336267327720511,-1.1661417996488064,-2.1082615419989743,-1.2544052973008162,-0.06863862295968311,10.112613312082134,-0.46020552344167165,-0.22371280113367975,-0.3376190745661652
2000-04-07,5.182017546650002,173.40301754665,168.221,22604.0,5.182017546650002,-1.8644709730300235,0.8053237770993555,-2.3151817975544255,0.7336267327720511,-3.5983929810604973,-2.1285421356696927,-0.21381509433589466,10.025926399728705,-0.7305693310904204,-0.0830392276175409,-1.6914008171920538
2000-04-10,3.7800094220399956,162.46500942204,158.685,31554.0,3.7800094220399956,-1.4020081246100062,0.8369435478655829,-1.6751525373891167,-2.3151817975544255,-4.583882316512504,-2.483148469613175,-0.06488376312764871,10.35948733401834,0.30628648631484773,0.39594761989028493,0.5130765847183142
2000-04-11,4.964096444500001,166.4055964445,161.4415,29269.0,4.964096444500001,1.1840870224600053,0.9100452289300899,1.301129846964638,-1.6751525373891167,-3.0651639017744987,-1.6803286595878761,-0.16878450550553117,10.284318379685931,0.007902985225386518,-0.07241554161120622,0.010282809956870954
2000-04-12,7.405811059559994,179.64981105956,172.244,24419.0,7.405811059559994,2.4417146150599933,1.0927228463410017,2.2345232378831263,1.301129846964638,-0.45148511805100533,-0.26514293987837245,0.09708716799500605,10.103157747664696,-0.6016013209687465,-0.16570432881205366,-1.3442921316458494
2000-04-13,6.230925266729997,175.04792526673,168.817,12948.0,6.230925266729997,-1.174885792829997,1.1147752814704024,-1.0539216305021508,2.2345232378831263,-1.3977817502380017,-0.8792761766964873,-0.027758181440334644,9.46877384406884,-2.1908339220962523,-0.4697571563127073,-2.308967259335104
2000-04-14,5.930271886690008,172.88477188669,166.9545,32227.0,5.930271886690008,-0.3006533800399893,1.0794809301479111,-0.27851661743911255,-1.0539216305021508,-1.5257037452979931,-0.9678038607547933,-0.05120026050313289,10.380590918897086,0.3927701147054647,1.4889558232931726,0.10939300377893826
2000-04-17,6.35719996537,175.77019996537,169.413,35665.0,6.35719996537,0.4269280786799925,1.0805445447492044,0.39510455797825295,-0.27851661743911255,-0.9812728628835004,-0.6266784143884989,-0.05266974173190719,10.481953133012459,0.8829363004662402,0.10668073354640528,0.34885215671866776
2000-04-18,7.12636460233,178.84886460233,171.7225,29790.0,7.12636460233,0.7691646369599994,1.0986021809237732,0.7001302594465407,0.39510455797825295,-0.1352185467290017,-0.0881042560075098,-0.028211324719287702,10.301961613455438,0.11790138367435342,-0.16472732370671528,0.0825463263410312
2000-04-19,7.886812270269985,184.97331227027,177.0865,39180.0,7.886812270269985,0.7604476679399852,1.1056761567265958,0.6877670793893703,0.7001302594465407,0.6325054775264842,0.41306464547649424,0.044932485018495595,10.575947214398955,1.3667538425712853,0.31520644511581075,0.9400082985494521
2000-04-20,7.4042365421599925,184.93773654216,177.5335,22805.0,7.4042365421599925,-0.4825757281099925,1.0456175606830413,-0.461522206244826,0.6877670793893703,0.259571427939993,0.18154125783233152,0.07918908173403849,10.034778938217304,-0.8000771145786377,-0.41794282797345583,-0.3692533550863273
2000-04-25,6.305038083909977,180.11353808391,173.8085,26924.0,6.305038083909977,-1.0991984582500152,1.0615216921233974,-1.0354931567119652,-0.461522206244826,-0.7094047094805216,-0.5146949051827513,0.1003805935071746,10.20081050202459,-0.25633777339004205,0.18061828546371417,-0.265436010152171
2000-04-26,5.810622721630011,177.01162272163,171.201,28738.0,5.810622721630011,-0.4944153622799661,1.063909358615136,-0.46471567679071585,-1.0354931567119652,-1.0478179277464887,-0.7904713890532697,0.11744172501853832,10.266010364316463,-0.06919387084726973,0.06737483286287338,-0.032155476520558335
2000-04-27,6.222878665389999,183.23487866539,177.012,35867.0,6.222878665389999,0.41225594375998753,1.0665535365775136,0.3865309389133667,-0.46471567679071585,-0.5284691852425016,-0.4118019644114522,0.10070703038827325,10.487600812071937,0.8480770081513371,0.24806875913424742,0.3278080022315753
2000-04-28,6.820166739019982,184.80066673902,177.9805,39063.0,6.820166739019982,0.5972880736299828,1.073501360184128,0.5563924650860348,0.3865309389133667,0.12109935266598182,0.09637537820873306,0.11789355576182116,10.572956605741496,1.5509320119878587,0.08910697855967875,0.8629268853307683
2000-05-02,9.493760610329986,196.33976061033,186.846,40256.0,9.493760610329986,2.673593871310004,1.2348410482133618,2.165131984822655,0.5563924650860348,2.716140679156486,1.9680851573832996,0.17040951928676848,10.603039180769068,1.5534473324015727,0.030540409082763675,3.363418506120076
2000-05-03,9.310067926849996,195.56006792685,186.25,41787.0,9.310067926849996,-0.18369268347998968,1.2149042615503716,-0.1511993066297928,2.165131984822655,2.5150184673099973,1.7824612773174717,0.13947902557766456,10.640364495957398,1.563239518335909,0.03803159777424492,0.2363607312686807
2000-05-04,8.236042977129983,195.60354297713,187.3675,27625.0,8.236042977129983,-1.0740249497200125,1.2385036425616363,-0.8671956255426237,-0.1511993066297928,1.4664791636914858,1.0641216123437243,0.13754247661834598,10.226512637259905,-0.407021424573367,-0.33890923014334606,-0.35296719889215084
2000-05-05,9.000561398669987,197.41106139867,188.4105,17915.0,9.000561398669987,0.7645184215400036,1.2095873467425131,0.6320489522963392,-0.8671956255426237,2.1509110683799904,1.472547429420645,0.06130629423897712,9.793449447327191,-1.5510617858253533,-0.35149321266968325,-0.9803469766778034
2000-05-08,10.238451306480016,204.53445130648,194.296,23069.0,10.238451306480016,1.237889907810029,1.2119627220973461,1.0213927169755583,0.6320489522963392,3.2008601087105193,1.9502942341565714,0.10319511438324953,10.0462883511678,-0.8054923117220664,0.2876918783142617,-0.8227239807727248
