Year,Return,Volatility,Sharpe,Max_Drawdown
2019,0.04892123431335338,0.022818098245708983,2.0560794846704202,-0.01222270359987522
2020,-0.014355551224974228,0.057829757341573286,-0.21420729794839372,-0.07831864533132106
2021,0.007335076189247669,0.02175308852077823,0.3666067583084363,-0.013045706308398911
