Year,Return,Volatility,Sharpe,Sortino,Max_Drawdown
2019,0.020608732535878138,0.009038568095815831,2.2089838229843175,2.3081638252347814,-0.0027361407257222607
2020,-0.005886843856793611,0.01996415435279055,-0.27772782453212225,-0.12109018936817337,-0.024156846412694836
2021,0.010475519220929153,0.0060585430221951585,1.6765844263535383,1.0145075137959956,-0.0038656138840459224
