Date,step,DRL_Agent,Mean_Reversion
2020-10-22,0,1.0,1.0
2020-10-23,1,1.003604418373359,1.0
2020-10-26,2,1.0030596488656456,1.0
2020-10-27,3,1.0065508249737174,1.0
2020-10-28,4,1.0066347083319716,1.0
2020-10-29,5,1.0066147083319714,1.0
2020-10-30,6,1.009362495331873,1.0
2020-11-02,7,1.0071772684733047,1.0
2020-11-03,8,1.0066068390212608,1.0
2020-11-04,9,1.0068931950138131,1.0
2020-11-05,10,1.0069766368179545,1.0
2020-11-06,11,1.0097029537375617,1.0
2020-11-09,12,1.0085222147027006,1.0
2020-11-10,13,1.0085022147027007,1.0
2020-11-11,14,1.007039324828955,1.0
2020-11-12,15,1.006941241288323,1.0
2020-11-13,16,1.0071319375505956,1.0
2020-11-16,17,1.007618016082776,1.0
2020-11-17,18,1.006632268302731,1.0
2020-11-18,19,1.0078089863963446,1.0
2020-11-19,20,1.0077889863963445,1.0
2020-11-20,21,1.0088410128858012,1.0
2020-11-23,22,1.0110850857103089,1.0
2020-11-24,23,1.0093021614163455,1.0
2020-11-25,24,1.0089900417227433,1.0
2020-11-26,25,1.0093946860935152,1.0
2020-11-27,26,1.0101791589564293,1.0
2020-11-30,27,1.0101591589564292,1.0
2020-12-01,28,1.010499954567975,1.0
2020-12-02,29,1.0100550040185121,1.0
2020-12-03,30,1.0110211560282922,1.0
2020-12-04,31,1.011001156028292,1.0
2020-12-07,32,1.0116175353917474,1.0
2020-12-08,33,1.0142353095477505,1.0
2020-12-09,34,1.0093005086366802,1.0
2020-12-10,35,1.0118789230396923,1.0
2020-12-11,36,1.0104438866125711,1.0
2020-12-14,37,1.0126777135543468,1.0
2020-12-15,38,1.0126577135543469,1.0
2020-12-16,39,1.0122917861408858,1.0
2020-12-17,40,1.0154535849003363,1.0
2020-12-18,41,1.012311067300084,1.0
2020-12-21,42,1.0126111963141577,0.99998
2020-12-22,43,1.0125911963141576,1.0017147833768423
2020-12-23,44,1.0137521658954358,1.0017147833768423
2020-12-24,45,1.0161796678435022,1.0017147833768423
2020-12-28,46,1.01553702772357,1.0017147833768423
2020-12-29,47,1.0134653674176444,1.0017147833768423
2020-12-30,48,1.0158528607722932,1.0017147833768423
2020-12-31,49,1.015832860772293,1.0017147833768423
2021-01-04,50,1.016812059151183,1.0017147833768423
2021-01-05,51,1.0125854839578314,1.0016947833768424
2021-01-06,52,1.011859870611255,1.0023111627402976
2021-01-07,53,1.0143525525563042,1.0023111627402976
2021-01-08,54,1.0115128396890745,1.0022911627402977
2021-01-11,55,1.012036929061436,1.0047260819572255
2021-01-12,56,1.011428918287172,1.0047260819572255
2021-01-13,57,1.0107113651011608,1.0047260819572255
2021-01-14,58,1.0115603385234904,1.0047260819572255
2021-01-15,59,1.0115403385234905,1.0047260819572255
2021-01-18,60,1.010607117955844,1.0047260819572255
2021-01-19,61,1.0105253426978904,1.0047260819572255
2021-01-20,62,1.0107368650090476,1.0047260819572255
2021-01-21,63,1.0087741308624847,1.0047260819572255
2021-01-22,64,1.0087541308624848,1.0047260819572255
2021-01-25,65,1.0076310916082027,1.0047260819572255
2021-01-26,66,1.0074530175892211,1.0047260819572255
2021-01-27,67,1.0082363241076142,1.0047260819572255
