Year,Return,Volatility,Sharpe,Max_Drawdown
2020,0.01681205915118289,0.02644812518184284,3.190836915744489,-0.0048655384649059245
2021,0.014207300629792474,0.022406983121191992,0.6237935667003004,-0.010777694166116273
2022,-0.024255149417341748,0.017009760881234588,-1.4013755870656794,-0.02539044245941974
2023,-0.00204638652636302,0.018997327668116227,-0.10467274972833665,-0.01619816152441755
2024,0.024340497769703928,0.018086382429632956,1.302826656916124,-0.006338386328123221
2025,0.024355717078888395,0.020852573669512396,1.18308410089315,-0.009482269047745209
