Year,Return,Volatility,Sharpe,Max_Drawdown
2020,0.006394521738250614,0.026619747020826118,1.2202190515332898,-0.005788693022512963
2021,0.0377803636197529,0.02221802924984851,1.6352012840026007,-0.004967218765926415
2022,0.0004218169011871442,0.017267595292410627,0.03248880049067114,-0.010298297214887763
2023,-0.00027606776131039457,0.01858239686090717,-0.006442782466820866,-0.010136073139416932
2024,0.015911374473244422,0.01790110957148873,0.8669859804276272,-0.00800311016048952
2025,0.03960055936733742,0.019398400898516546,2.044179855484708,-0.00694165502335136
