Date,step,DRL_Agent,Mean_Reversion
2016-01-04,0,1.0,1.0
2016-01-05,1,1.0059440404916882,1.0
2016-01-06,2,0.9975444400555954,1.0
2016-01-07,3,1.0007114212925938,1.0
2016-01-08,4,1.0007014212925938,1.0
2016-01-11,5,1.0012694169257808,1.0
2016-01-12,6,1.0117471849950028,1.0
2016-01-13,7,1.0061246859126598,1.0
2016-01-14,8,1.0108268355728882,1.0
2016-01-15,9,1.0108168355728882,1.0
2016-01-18,10,1.0176696943444599,1.0
2016-01-19,11,1.0161433719993769,1.0
2016-01-20,12,1.0112607600409071,1.0
2016-01-21,13,1.0112507600409073,1.0
2016-01-22,14,1.0131973295040848,1.0
2016-01-25,15,1.0138479135164729,1.0
2016-01-26,16,1.009036500754989,1.0
2016-01-27,17,1.0139654945363428,1.0
2016-01-28,18,1.013955494536343,1.0
2016-01-29,19,1.0131164514357733,1.0
2016-02-01,20,1.017456284251679,1.0
2016-02-02,21,1.014750869467337,1.0
2016-02-03,22,1.0197217708196127,1.0
2016-02-04,23,1.0197117708196126,1.0
2016-02-05,24,1.0199909361168973,1.0
2016-02-08,25,1.0260108392869633,1.0
2016-02-09,26,1.0204957566611006,0.99999
2016-02-10,27,1.0246192620071588,1.0065911460615056
2016-02-11,28,1.024609262007159,1.0065911460615056
2016-02-12,29,1.0264996494166811,1.0065811460615055
2016-02-15,30,1.0301026963870534,1.0134340048330772
2016-02-16,31,1.0277746064162123,1.0134340048330772
2016-02-17,32,1.0277646064162125,1.0134340048330772
2016-02-18,33,1.030210748295195,1.0134340048330772
2016-02-19,34,1.0304535903216598,1.0134340048330772
2016-02-22,35,1.0311492544327514,1.0134340048330772
2016-02-23,36,1.0311392544327513,1.0134340048330772
2016-02-24,37,1.028834584848666,1.0134340048330772
2016-02-25,38,1.0280552305092487,1.0134340048330772
2016-02-26,39,1.0277502601165498,1.0134340048330772
2016-02-29,40,1.0304694741796512,1.0134340048330772
2016-03-01,41,1.0274194623550736,1.0134340048330772
2016-03-02,42,1.0274094623550738,1.0134340048330772
2016-03-03,43,1.0289339337961363,1.0134340048330772
2016-03-04,44,1.0282580360654936,1.0134340048330772
2016-03-07,45,1.027019759726748,1.0134340048330772
2016-03-08,46,1.0264796203894988,1.0134340048330772
2016-03-09,47,1.0252997943463837,1.0134340048330772
2016-03-10,48,1.0231426253791414,1.0134340048330772
2016-03-11,49,1.019770542994971,1.0134340048330772
2016-03-14,50,1.0159003811676741,1.0134340048330772
2016-03-15,51,1.017442930263801,1.0134340048330772
2016-03-16,52,1.0201272818437395,1.0134340048330772
2016-03-17,53,1.0201172818437394,1.0134340048330772
2016-03-18,54,1.0249836554187852,1.0134340048330772
2016-03-21,55,1.0255120468015595,1.0134340048330772
2016-03-22,56,1.023590799974281,1.0134340048330772
2016-03-23,57,1.0218161960586738,1.0134340048330772
2016-03-24,58,1.0253219638624602,1.0134340048330772
2016-03-28,59,1.0253119638624602,1.0134340048330772
2016-03-29,60,1.0257658673703542,1.0134340048330772
2016-03-30,61,1.028341301262705,1.0134340048330772
2016-03-31,62,1.0261704215086618,1.0134340048330772
2016-04-01,63,1.0244331642643514,1.0134340048330772
2016-04-04,64,1.0228802126688998,1.0134340048330772
2016-04-05,65,1.0217142363083036,1.0134340048330772
2016-04-06,66,1.0221327483927733,1.0134340048330772
2016-04-07,67,1.0214809362891288,1.0134340048330772
2016-04-08,68,1.0260544059844818,1.0134240048330772
2016-04-11,69,1.0260444059844818,1.0103277624011564
2016-04-12,70,1.025206473466406,1.0103177624011563
2016-04-13,71,1.0277275597629372,1.011545726909326
2016-04-14,72,1.0301899550619713,1.011545726909326
2016-04-15,73,1.0301799550619715,1.011545726909326
2016-04-18,74,1.0329556502411605,1.011545726909326
2016-04-19,75,1.0313655364792607,1.011545726909326
2016-04-20,76,1.033452437712912,1.011545726909326
2016-04-21,77,1.033442437712912,1.011545726909326
