Year,Return,Volatility,Sharpe,Sortino,Max_Drawdown
2016,0.014234822819861215,0.0137254667189649,1.0127087562533081,0.9416811870866423,-0.00823134601376353
2017,0.02108302620333591,0.007997060454972305,2.562226896706391,4.0187163648331525,-0.0019770754588650558
2018,0.00971804349431249,0.005676746339478831,1.6668399474119904,1.4629653028873004,-0.0020574489396823254
